"處理時間","報表類型","動作","原始路徑","目標路徑","統計開始日","統計結束日","產出時間","檔案大小","結果","備註"
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260727_170337.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260727_170337.png","20260701","20260731","20260727_170337","464420","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260727_180337.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260727_180337.png","20260701","20260731","20260727_180337","465243","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_100533.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_100533.png","20260701","20260731","20260728_100533","470564","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_103401.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_103401.png","20260701","20260731","20260728_103401","470372","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_110402.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_110402.png","20260701","20260731","20260728_110402","470385","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_113402.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_113402.png","20260701","20260731","20260728_113402","470626","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_150432.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_150432.png","20260701","20260731","20260728_150432","470701","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_153344.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_153344.png","20260701","20260731","20260728_153344","470775","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_160346.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_160346.png","20260701","20260731","20260728_160346","470652","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_163341.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_163341.png","20260701","20260731","20260728_163341","470388","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_170342.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_170342.png","20260701","20260731","20260728_170342","470421","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260728_180340.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260728_180340.png","20260701","20260731","20260728_180340","470438","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260729_100544.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260729_100544.png","20260701","20260731","20260729_100544","474095","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260729_101456.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260729_101456.png","20260701","20260731","20260729_101456","473745","成功",""
"2026-09-04 11:03:19","店家訂單數日報","移至待確認","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260729_102327.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\03_待確認\店家訂單數日報_統計20260701-20260731_產出20260729_102327.png","20260701","20260731","20260729_102327","472079","成功","內容完全重複，保留較晚版本"
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260729_102902.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260729_102902.png","20260701","20260731","20260729_102902","472079","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260729_143457.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260729_143457.png","20260701","20260731","20260729_143457","471893","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260729_154034.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260729_154034.png","20260701","20260731","20260729_154034","473193","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260729_155347.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260729_155347.png","20260701","20260731","20260729_155347","472039","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260730_102327.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260730_102327.png","20260701","20260731","20260730_102327","477067","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260730_103516.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260730_103516.png","20260701","20260731","20260730_103516","477525","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260730_123811.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260730_123811.png","20260701","20260731","20260730_123811","477590","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260730_153009.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260730_153009.png","20260701","20260731","20260730_153009","478404","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260730_155109.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260730_155109.png","20260701","20260731","20260730_155109","477833","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260730_161241.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260730_161241.png","20260701","20260731","20260730_161241","477240","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260731_102942.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260731_102942.png","20260701","20260731","20260731_102942","481788","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260731_103729.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260731_103729.png","20260701","20260731","20260731_103729","481455","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260731_152947.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260731_152947.png","20260701","20260731","20260731_152947","482206","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260731_184345.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260731_184345.png","20260701","20260731","20260731_184345","482135","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260803_101955.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260701-20260731_產出20260803_101955.png","20260701","20260731","20260803_101955","481613","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260831_產出20260803_102831.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260701-20260831_產出20260803_102831.png","20260701","20260831","20260803_102831","744541","成功",""
"2026-09-04 11:03:19","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260831_產出20260803_104016.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260701-20260831_產出20260803_104016.png","20260701","20260831","20260803_104016","744806","成功",""
